web-scraper-order,web-scraper-start-url,total_ads,ad_id,ad_start_date,ad_status,ad_count,ad_text,ad_cta_text,ad_video,ad_image-src,ad_brandname,ad_cta_domain,ad_cta_title,ad_cta_subtitle,domain_name
1692336376-8382,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 582250779122802,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/130699221_780903772463894_7365095820375543864_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=SY6Jg4H2DFYAX_YoPDD&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBQAFDnBH53dUTwRAvd9HEQMa4j6zO8si9oucq6HctQtg&oe=64E39E81,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free Shipping & Returns.,thursdayboots.com
1692336376-8383,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 693497618177594,,Active,,,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/239205484_4574490985917789_3162612723403237640_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=VVw-THH6o7QAX8o4_8U&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDKDeW4mSPY2jPYBnxhjKom06qcH4CZITVbDiBe8YsVew&oe=64E3ADFD,Thursday Boot Company,THURSDAYBOOTS.COM,Rugged  & Resilient | Black Matte,,thursdayboots.com
1692336376-8385,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 608120846558137,,Active,,,Learn more,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/130689871_424690705230450_565371624518519040_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=6jq-RG7oaDwAX8xIh1G&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDyXs42zXWqAbEl2pV_PLvTdb0cv3ESuHv_FeeGpDcbMg&oe=64E45587,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8386,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 305061740551681,,Active,,,Learn more,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/123120769_976481012848318_1398929746931714683_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=8CpwyIlYJyAAX-qEj3k&_nc_ht=scontent.fblr2-1.fna&oh=00_AfDCqZZfHd1VwGuLY5MyNSe7CHGt2PjiD2NZxVN3rcstjg&oe=64E34163,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boot Company,,thursdayboots.com
1692336376-8387,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 929866887515129,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/127771212_224531542434802_772573018868957793_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Mg32wK7phw4AX9mLUU3&_nc_ht=scontent.fblr2-2.fna&oh=00_AfC2q-eigQdczE_FEVUZO4jp3PtxfypvEqU6PsTQ5S-tXA&oe=64E46789,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free shipping & returns.,thursdayboots.com
1692336376-8388,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 907444646414657,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/130255300_2780166178910464_7435257518507712664_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=5DSr4eOYY60AX-ID02i&_nc_ht=scontent.fblr2-2.fna&oh=00_AfA2bPZBp8MWrR-EqaEVE5VJBCIC7PBTMcraSIxMy4IKBA&oe=64E39EFD,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,No gimmicks. No compromises. Free Shipping & Returns.,thursdayboots.com
1692336376-8389,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 2616294241807116,,Active,,,Learn more,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/130689990_746275789313952_5226873205584153617_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=cueZLSHgNf8AX_BLAeY&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBU9VKx0bndS5zE6dXLuDroqZBrm6R5CC-ChyMMUQknGQ&oe=64E4AEA2,Thursday Boot Company,THURSDAYBOOTS.COM,Thursday Boots | Brown Captain,Free Shipping & Returns.,thursdayboots.com
1692336376-8390,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 313615126649710,,Active,,,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/236622767_523434902075395_1200757980303314172_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=QYTeg3AvkY0AX-0Xchb&_nc_ht=scontent.fblr2-2.fna&oh=00_AfB1cJXn4Sh15t2vg49ie7FUWLkN0vhNHZGrP-Fo6EpEvw&oe=64E30D6D,Thursday Boot Company,THURSDAYBOOTS.COM,Unedited Photo After 6 Months of Wear,,thursdayboots.com
1692336376-8391,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 2710380122540332,,Active,,Free Shipping & Returns,Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/236932473_261553459117957_833442776132244866_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=dDJ-HOWBhi0AX8eaE-t&_nc_ht=scontent.fblr2-1.fna&oh=00_AfCMTNtlncyzho_Bgh0K5RwTjIVq2xZxmkr1DxCfon9kLw&oe=64E4C016,Thursday Boot Company,THURSDAYBOOTS.COM,Captain | Brown,Free Shipping & Returns,thursdayboots.com
1692336376-8392,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 674549760085358,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/120777993_241579417305370_2782027215267858543_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=coNGjT0HizIAX-EBrW8&_nc_ht=scontent.fblr2-2.fna&oh=00_AfB2uh-QabNB6m_DCZI42u9P0cFeuO1CVvf4k6xdMeFmrw&oe=64E319C6,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free Shipping & Returns.,thursdayboots.com
1692336376-8393,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 303670947521976,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/122545256_919824545215041_6893262671229561323_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=sfs7I-A8wBwAX9hXQX0&_nc_ht=scontent.fblr2-2.fna&oh=00_AfA-C3ChZlhFY9U8YlvM0Jbly5SthQZzETVwzstGZ3psHQ&oe=64E329A4,Thursday Boot Company,THURSDAYBOOTS.COM,Highest Quality. Honest Prices.,Free Shipping & Returns.,thursdayboots.com
1692336376-8394,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 243311463340896,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/123392586_1200446470336417_7958323961783653985_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=cQX6RooDtwMAX996jKd&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDAeOfrbXBp2j-FMIKND832HzUADFhUAW0HjZ-iyaZx5A&oe=64E43572,Thursday Boot Company,THURSDAYBOOTS.COM,Comfortable. Versatile. Durable.,Free Shipping & Returns.,thursdayboots.com
1692336376-8395,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 744809732756953,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/131205862_709129509979479_4877694474540482165_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=4bUZP7qKtJUAX9S262Z&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCi062bJIIEXrqG7wdgcp9Y-iFConHJD_wy-MWIw2GL3Q&oe=64E48DAD,Thursday Boot Company,THURSDAYBOOTS.COM,Boots Built To Last,Free Shipping & Returns.,thursdayboots.com
1692336376-8396,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 2352829591692084,,Active,,,Shop now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/130696625_224670309030824_6944610322582690080_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=KRuNjigvn5gAX-Q-1-J&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDx4uLTgFMsn6mMc8HAFz11jc14GFFhirZWXgjSFUqWgQ&oe=64E45D96,Thursday Boot Company,THURSDAYBOOTS.COM,The Rugged & Resilient Collection,Free Shipping & Returns.,thursdayboots.com
1692336376-8397,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22thursdayboots.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~870 results,ID: 2712668422284876,,Active,,Free Shipping & Returns,,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/236053741_534732884524965_4505759962580298524_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=mmTCI44RBywAX-bhC9Q&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCGlw06MOAjaze-ZDUDn-n05BUDXJdNtCDsZvWUIkrpWA&oe=64E47493,Thursday Boot Company,,Black Matte Rugged & Resilient Leather,Free Shipping & Returns,thursdayboots.com
1692336592-8504,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 6741454445948792,,Active,,,Shop now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/367995239_6708989292478527_7051055664612983031_n.jpg?stp=dst-jpg_s600x600&_nc_cat=104&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=zGj6z9pH6-8AX-W8muJ&_nc_ht=scontent.fblr2-1.fna&oh=00_AfB1rDGSaM7ySQ__1fsf_fUIaZGJtfWAErGmj4S-B6Fb_A&oe=64E3ACBC,TOMS,TOMS.COM,Kallie Bootie,Your purchase drives change.,toms.com
1692336592-8505,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 268287695960513,,Active,,The Constance–a Western-inspired ankle boot with a versatile design,Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/367397775_307224285132989_6451865699202775268_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=sUqxwQpNGDsAX_Go11w&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBNFMyAmlSjUzFsYxcgTQnmqwlJujKY8EEJtPjyGDK62w&oe=64E3B7F9,TOMS,TOMS.COM,"Dress it up, dress it down, wear it season after season",,toms.com
1692336592-8506,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 976949213475720,,Active,,This slip-on shoe offers a modern take on the lug sole loafer trend,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/368013170_668367198521123_2107033229161816739_n.jpg?stp=dst-jpg_s600x600&_nc_cat=105&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Gd6gu7VMRREAX9FZBnu&_nc_ht=scontent.fblr2-2.fna&oh=00_AfA9DOJ9BNiWphoA6Uj0bAQERV_cBONoJdVoqWAqhaGzAQ&oe=64E37AFD,TOMS,TOMS.COM,The NEW Cara Loafer,,toms.com
1692336592-8507,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 825483269043436,,Active,,The Maude–our newest lightweight wedge ankle boot designed with walkability in mind,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/367442141_335358252173839_7887331590038826090_n.jpg?stp=dst-jpg_s600x600&_nc_cat=108&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=ABCURdIWBRYAX8Gq9iD&_nc_ht=scontent.fblr2-2.fna&oh=00_AfDU9HUrMy8UnEGQn5b5Zv2jzAh24yRMCVfU4n2rQK0SYg&oe=64E4AD7E,TOMS,TOMS.COM,Plan your busiest day around this comfortable bootie,,toms.com
1692336592-8508,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 1510160986457136,,Active,,Get ahead of the trend with our bestselling flats,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/368256779_2404521933041841_7247865528949729472_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=EUGaEEd-8GoAX8Ie2FK&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCuEZWVe3ox4P9bsh6WDXk8TD-KY0vtd4mLp_FYK1l9eA&oe=64E4460A,TOMS,TOMS.COM,Bestselling Flats,,toms.com
1692336592-8509,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 996092468302579,,Active,,The Cara–a modern take on the lug sole loafer trend,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/366992774_241281598892326_1768546749859807520_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=TojfVOw-_dsAX-q8phK&_nc_ht=scontent.fblr2-2.fna&oh=00_AfB3t7dMXtR1OAX5fFfWcEV1mNbItdPs8KWiVUiqYKlYCg&oe=64E3376E,TOMS,TOMS.COM,The must-have style of the season,,toms.com
1692336592-8510,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 1003737691044650,,Active,,"Perfect for the activities of a modern man, the Alp FWD boasts added coverage and a roomier fit for unparalleled comfort.",Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/367738308_825526079014367_3064658105053852800_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=gnJhxuiP3w8AX8-WqvJ&_nc_ht=scontent.fblr2-2.fna&oh=00_AfBHJD2SQ1deO5UVt-17o2jBSu0-CJZH5w8Ns27Pt15gZg&oe=64E3868E,TOMS,TOMS.COM,Snag this bestselling style before it's gone!,,toms.com
1692336592-8511,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 6685810061470915,,Active,,"Paired with dresses or jeans, from work to the weekend, you’ll love wearing these elevated slip-ons on repeat",Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/366969120_3465814676990850_5388245581111443379_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=6jKXrtsxiEIAX_R6VtS&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBXsQm9PHjcFIUy0CdqdE2ccnI__QO6-g5JYs4G0Czg-g&oe=64E40080,TOMS,TOMS.COM,Snag this NEW style before it's gone!,,toms.com
1692336592-8512,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 314356457670581,,Active,,This slip-on shoe offers a modern take on the lug sole loafer trend,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/366744136_1467705367319352_8573680615336656683_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=swnNB2Ne8LkAX_0_U3C&_nc_ht=scontent.fblr2-2.fna&oh=00_AfA2nbRIWRk_Jot3VDJE5-sQfnR8NKWFFjsgHOhtWokPjw&oe=64E426EE,TOMS,TOMS.COM,The NEW Cara Loafer,,toms.com
1692336592-8513,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 1430272097829283,,Active,,The Maude–our newest lightweight wedge ankle boot designed with walkability in mind,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/366698880_2003653743302029_5515613912966423747_n.jpg?stp=dst-jpg_s600x600&_nc_cat=107&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=0BIkohbc7vEAX9_DOF_&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCiHce8EBuUX_VgGSOF8WgsbapnbRZrzQlGAjppWyVmqQ&oe=64E436BE,TOMS,TOMS.COM,Plan your busiest day around this comfortable bootie,,toms.com
1692336592-8514,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 804124428073617,,Active,,"Paired with dresses or jeans, from work to the weekend, you’ll love wearing these elevated slip-ons on repeat",Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/367690535_1052782542378985_3783698443375764915_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=fy7nWukwjhMAX-6fWZp&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCq6JvY0wvKjtQ3Pj16nbtta51-YN4SaTI8rckUvk0zag&oe=64E3E0C8,TOMS,TOMS.COM,Snag this NEW style before it's gone!,,toms.com
1692336592-8515,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 2005439806469753,,Active,,The Wyndon–a retro-inspired silhouette that serves effortless style and all-day comfort,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/366380680_254292430781780_8587037111465463880_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=x0Lc9sHZ95IAX8Ydg8v&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAGHsEdoz235wtPjyL8R2-1looDRm8Pyi5vluBJf4TLJw&oe=64E32AE3,TOMS,TOMS.COM,Function meets fashion,,toms.com
1692336592-8516,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 6640668612666312,,Active,,The Maude–our newest lightweight wedge ankle boot designed with walkability in mind,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/367437108_3791162321128520_4768540297468446357_n.jpg?stp=dst-jpg_s600x600&_nc_cat=100&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=Xu7XA91-JY8AX8sBIp4&_nc_oc=AQnJ_A32THZNyIiCVrZ4GrXOMEJlLyjMLlDP1BTSJa2seHPlQhzKG8XKEfYxpXg424o&_nc_ht=scontent.fblr2-2.fna&oh=00_AfCZ-a_VX11Ah3SYCKGLekX3aGUQKTe9XexaJma-dgMZUg&oe=64E38C3A,TOMS,TOMS.COM,Plan your busiest day around this comfortable bootie,,toms.com
1692336592-8517,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 3628200330789625,,Active,,Our Maude Ankle Boot features a lightweight wedge-like outsole for a chunky look with OrthoLite® insoles for game-changing comfort,Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/368159362_973581643760867_3210227165868250686_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=jn2jIN5Tj5UAX-Fom5D&_nc_ht=scontent.fblr2-1.fna&oh=00_AfBp2kZrngZ2GRQYb1GCn75PLVMe2ZVhOiKVqmfYBm3iGA&oe=64E3B581,TOMS,TOMS.COM,Introducing the Maude Ankle Boot,,toms.com
1692336592-8518,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 1459199914893973,,Active,,The Kallie—a classic wedge with an uncommon cutout,Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/366320976_825579979235917_6631722643425572887_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=545S-BY9SHoAX-qFS4E&_nc_ht=scontent.fblr2-1.fna&oh=00_AfAXLaRBTzjfVEkbDvOW0s5td_old4dyVGLhF-BV7TtOWw&oe=64E3E754,TOMS,TOMS.COM,"Dress it up, dress it down, wear it season after season",,toms.com
1692336592-8519,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 1347933356146610,,Active,,"From Sunshine to Crisp Leaves, We've Got Your Fall Shoe Fix Covered! 🍂",Shop Now,,https://scontent.fblr2-1.fna.fbcdn.net/v/t39.35426-6/364741348_774456121143993_4506676974035360098_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=baejPtA7KFMAX84WLxy&_nc_ht=scontent.fblr2-1.fna&oh=00_AfC20xTZgcIammLOSrRd3zjdVcC-Qhe8mlkPNhaoDpriBA&oe=64E40CE2,TOMS,TOMS.COM,TOMS Women's Brown Everly Boots Leather Ortholite,"Shop women's shoes for a variety of everyday styles and trends while helping create a more equitable tomorrow. Always something new, explore more today!",toms.com
1692336592-8520,https://www.facebook.com/ads/library/?active_status=all&ad_type=all&country=US&q=%22toms.com%22&sort_data[direction]=desc&sort_data[mode]=relevancy_monthly_grouped&search_type=keyword_exact_phrase&media_type=all,~240 results,ID: 190638917356730,,Active,,This slip-on shoe offers a modern take on the lug sole loafer trend,Shop Now,,https://scontent.fblr2-2.fna.fbcdn.net/v/t39.35426-6/366733827_231831726015332_1552547544757913469_n.jpg?stp=dst-jpg_s600x600&_nc_cat=111&ccb=1-7&_nc_sid=cf96c8&_nc_ohc=2m1fSy86GVMAX94fZoa&_nc_ht=scontent.fblr2-2.fna&oh=00_AfAfulkAxRPgMXxeQG07xhpgP8E9Km0eNGizjZzprSQUCw&oe=64E48A5D,TOMS,TOMS.COM,The NEW Cara Loafer,,toms.com
